,objectId,srcObject,regionKey,objectType,objectCn,objectCon,subjectId,regionId,settlementId,street,house,addressNotes,okato,apartment,nobjectCn,nobjectCon
1880,177_367419301,2,177,002002002000,77:05:0006004:10232,1-404472,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 83",,83,77:5:6004:10232,1-404472
1881,77:5:6004:10233,1,177,002009000000,77:05:0006004:10233,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 84",,84,77:5:6004:10233,
1882,177_367420301,2,177,002002002000,77:05:0006004:10233,1-104826,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 84",,84,77:5:6004:10233,1-104826
1883,77:5:6004:10262,1,177,002009000000,77:05:0006004:10262,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 85",,85,77:5:6004:10262,
1884,177_1302607301,2,177,002002002000,77:05:0006004:10262,1-1381798,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.85",,85,77:5:6004:10262,1-1381798
1885,77:5:6004:10263,1,177,002009000000,77:05:0006004:10263,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 86",,86,77:5:6004:10263,
1886,177_367421301,2,177,002002002000,77:05:0006004:10263,1-460544,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.86",,86,77:5:6004:10263,1-460544
1887,77:5:6004:10264,1,177,002009000000,77:05:0006004:10264,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 87",,87,77:5:6004:10264,
1888,177_1177453318001,2,177,002002002000,77:05:0006004:10264,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.87",,87,77:5:6004:10264,
1889,77:5:6004:10265,1,177,002009000000,77:05:0006004:10265,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 88",,88,77:5:6004:10265,
1890,177_12013017301,2,177,002002002000,77:05:0006004:10265,1-2692689,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 88",,88,77:5:6004:10265,1-2692689
1891,77:5:6004:10294,1,177,002009000000,77:05:0006004:10294,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 89",,89,77:5:6004:10294,
1892,177_14481438301,2,177,002002002000,77:05:0006004:10294,77-77-05/078/2009-539,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 89",,89,77:5:6004:10294,77-77-5/78/2009-539
1893,77:5:6004:10295,1,177,002009000000,77:05:0006004:10295,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 90",,90,77:5:6004:10295,
1894,177_13530791301,2,177,002002002000,77:05:0006004:10295,77-77-05/027/2007-676,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 90",,90,77:5:6004:10295,77-77-5/27/2007-676
1895,77:5:6004:10296,1,177,002009000000,77:05:0006004:10296,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 91",,91,77:5:6004:10296,
1896,177_1178322751001,2,177,002002002000,77:05:0006004:10296,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.91",,91,77:5:6004:10296,
1897,77:5:6004:10297,1,177,002009000000,77:05:0006004:10297,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 92",,92,77:5:6004:10297,
1898,177_12455905301,2,177,002002002000,77:05:0006004:10297,1-2994319,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 92",,92,77:5:6004:10297,1-2994319
1899,77:5:6004:10326,1,177,002009000000,77:05:0006004:10326,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 93",,93,77:5:6004:10326,
1900,177_12961567301,2,177,002002002000,77:05:0006004:10326,1-3272113,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 93",,93,77:5:6004:10326,1-3272113
1901,77:5:6004:10327,1,177,002009000000,77:05:0006004:10327,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 94",,94,77:5:6004:10327,
1902,177_13049976301,2,177,002002002000,77:05:0006004:10327,77-77-05/012/2005-261,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 94",,94,77:5:6004:10327,77-77-5/12/2005-261
1903,77:5:6004:10328,1,177,002009000000,77:05:0006004:10328,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 95",,95,77:5:6004:10328,
1904,177_13472157301,2,177,002002002000,77:05:0006004:10328,77-77-05/067/2006-261,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 95",,95,77:5:6004:10328,77-77-5/67/2006-261
1905,77:5:6004:10329,1,177,002009000000,77:05:0006004:10329,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 96",,96,77:5:6004:10329,
1906,177_1803085301,2,177,002002002000,77:05:0006004:10329,1-1930192,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.96",,96,77:5:6004:10329,1-1930192
1907,77:5:6004:10358,1,177,002009000000,77:05:0006004:10358,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 97",,97,77:5:6004:10358,
1908,177_367423301,2,177,002002002000,77:05:0006004:10358,1-764132,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.97",,97,77:5:6004:10358,1-764132
1909,77:5:6004:10359,1,177,002009000000,77:05:0006004:10359,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 98",,98,77:5:6004:10359,
1910,177_367424301,2,177,002002002000,77:05:0006004:10359,1-983823,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 98",,98,77:5:6004:10359,1-983823
1911,77:5:6004:10360,1,177,002009000000,77:05:0006004:10360,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 99",,99,77:5:6004:10360,
1912,177_1070352184001,2,177,002002002000,77:05:0006004:10360,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.99",,99,77:5:6004:10360,
1913,77:5:6004:10361,1,177,002009000000,77:05:0006004:10361,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 100",,100,77:5:6004:10361,
1914,177_1690680301,2,177,002002002000,77:05:0006004:10361,1-1809369,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 100",,100,77:5:6004:10361,1-1809369
1915,77:5:6004:10390,1,177,002009000000,77:05:0006004:10390,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 101",,101,77:5:6004:10390,
1916,177_1178483701001,2,177,002002002000,77:05:0006004:10390,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.101",,101,77:5:6004:10390,
1917,77:5:6004:10391,1,177,002009000000,77:05:0006004:10391,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 102",,102,77:5:6004:10391,
1918,177_1784710301,2,177,002002002000,77:05:0006004:10391,1-1910027,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 102",,102,77:5:6004:10391,1-1910027
1919,77:5:6004:10392,1,177,002009000000,77:05:0006004:10392,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 103",,103,77:5:6004:10392,
1920,177_12500017301,2,177,002002002000,77:05:0006004:10392,1-3038979,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 103",,103,77:5:6004:10392,1-3038979
1921,77:5:6004:10393,1,177,002009000000,77:05:0006004:10393,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 104",,104,77:5:6004:10393,
1922,77:5:6004:10422,1,177,002009000000,77:05:0006004:10422,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 105",,105,77:5:6004:10422,
1923,177_13295709301,2,177,002002002000,77:05:0006004:10422,77-77-05/016/2006-36,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 105",,105,77:5:6004:10422,77-77-5/16/2006-36
1924,77:5:6004:10423,1,177,002009000000,77:05:0006004:10423,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 106",,106,77:5:6004:10423,
1925,177_367264301,2,177,002002002000,77:05:0006004:10423,1-701340,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.106",,106,77:5:6004:10423,1-701340
1926,77:5:6004:10424,1,177,002009000000,77:05:0006004:10424,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 107",,107,77:5:6004:10424,
1927,177_367265301,2,177,002002002000,77:05:0006004:10424,77-77-04/016/2010-862,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.107",,107,77:5:6004:10424,77-77-4/16/2010-862
1928,77:5:6004:10425,1,177,002009000000,77:05:0006004:10425,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 108",,108,77:5:6004:10425,
1929,77:5:6004:10454,1,177,002009000000,77:05:0006004:10454,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 109",,109,77:5:6004:10454,
1930,177_13003609301,2,177,002002002000,77:05:0006004:10454,77-77-05/006/2005-28,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 109",,109,77:5:6004:10454,77-77-5/6/2005-28
1931,77:5:6004:10455,1,177,002009000000,77:05:0006004:10455,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 110",,110,77:5:6004:10455,
1932,177_12463603301,2,177,002002002000,77:05:0006004:10455,1-3002032,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.110",,110,77:5:6004:10455,1-3002032
1933,77:5:6004:10456,1,177,002009000000,77:05:0006004:10456,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 111",,111,77:5:6004:10456,
1934,177_367267301,2,177,002002002000,77:05:0006004:10456,77-77-20/176/2006-921,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 111",,111,77:5:6004:10456,77-77-20/176/2006-921
1935,77:5:6004:10457,1,177,002009000000,77:05:0006004:10457,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 112",,112,77:5:6004:10457,
1936,177_1737078301,2,177,002002002000,77:05:0006004:10457,1-1858776,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 112",,112,77:5:6004:10457,1-1858776
1937,77:5:6004:10486,1,177,002009000000,77:05:0006004:10486,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 113",,113,77:5:6004:10486,
1938,177_13806857301,2,177,002002002000,77:05:0006004:10486,77-77-05/033/2008-92,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 113",,113,77:5:6004:10486,77-77-5/33/2008-92
1939,77:5:6004:10487,1,177,002009000000,77:05:0006004:10487,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 114",,114,77:5:6004:10487,
1940,77:5:6004:10488,1,177,002009000000,77:05:0006004:10488,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 115",,115,77:5:6004:10488,
1941,177_367269301,2,177,002002002000,77:05:0006004:10488,1-404695,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.115",,115,77:5:6004:10488,1-404695
1942,77:5:6004:10489,1,177,002009000000,77:05:0006004:10489,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 116",,116,77:5:6004:10489,
1943,177_1595693301,2,177,002002002000,77:05:0006004:10489,77-77-07/065/2012-225,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 116",,116,77:5:6004:10489,77-77-7/65/2012-225
1944,77:5:6004:10518,1,177,002009000000,77:05:0006004:10518,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 117",,117,77:5:6004:10518,
1945,77:5:6004:10519,1,177,002009000000,77:05:0006004:10519,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 118",,118,77:5:6004:10519,
1946,177_1155636301,2,177,002002002000,77:05:0006004:10519,77-77-05/083/2010-520,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 118",,118,77:5:6004:10519,77-77-5/83/2010-520
1947,77:5:6004:10520,1,177,002009000000,77:05:0006004:10520,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 119",,119,77:5:6004:10520,
1948,177_13302454301,2,177,002002002000,77:05:0006004:10520,77-77-05/008/2006-708,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 119",,119,77:5:6004:10520,77-77-5/8/2006-708
1949,77:5:6004:10521,1,177,002009000000,77:05:0006004:10521,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 120",,120,77:5:6004:10521,
1950,177_13309231301,2,177,002002002000,77:05:0006004:10521,77-77-05/008/2006-891,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 120",,120,77:5:6004:10521,77-77-5/8/2006-891
1951,77:5:6004:10550,1,177,002009000000,77:05:0006004:10550,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 121",,121,77:5:6004:10550,
1952,177_367271301,2,177,002002002000,77:05:0006004:10550,1-904374,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.121",,121,77:5:6004:10550,1-904374
1953,77:5:6004:10551,1,177,002009000000,77:05:0006004:10551,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 122",,122,77:5:6004:10551,
1954,177_367272301,2,177,002002002000,77:05:0006004:10551,1-1174467,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 122",,122,77:5:6004:10551,1-1174467
1955,77:5:6004:10552,1,177,002009000000,77:05:0006004:10552,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 123",,123,77:5:6004:10552,
1956,177_367273301,2,177,002002002000,77:05:0006004:10552,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.123",,123,77:5:6004:10552,
1957,77:5:6004:10553,1,177,002009000000,77:05:0006004:10553,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 124",,124,77:5:6004:10553,
1958,177_1074292602001,2,177,002002002000,77:05:0006004:10553,77-77/001-77/005/252/2015-524,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.124",,124,77:5:6004:10553,77-77/1-77/5/252/2015-524
1959,77:5:6004:10581,1,177,002009000000,77:05:0006004:10581,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 125",,125,77:5:6004:10581,
1960,177_12240967301,2,177,002002002000,77:05:0006004:10581,1-2781299,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 125",,125,77:5:6004:10581,1-2781299
1961,77:5:6004:10582,1,177,002009000000,77:05:0006004:10582,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 126",,126,77:5:6004:10582,
1962,177_1401936301,2,177,002002002000,77:05:0006004:10582,1-1494849,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.126",,126,77:5:6004:10582,1-1494849
1963,77:5:6004:10583,1,177,002009000000,77:05:0006004:10583,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 127",,127,77:5:6004:10583,
1964,177_1178384691001,2,177,002002002000,77:05:0006004:10583,77-77/005-77/005/273/2015-800,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.127",,127,77:5:6004:10583,77-77/5-77/5/273/2015-800
1965,77:5:6004:10584,1,177,002009000000,77:05:0006004:10584,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 128",,128,77:5:6004:10584,
1966,177_367274301,2,177,002002002000,77:05:0006004:10584,77-77-05/026/2012-912,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.128",,128,77:5:6004:10584,77-77-5/26/2012-912
1967,77:5:6004:10613,1,177,002009000000,77:05:0006004:10613,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 129",,129,77:5:6004:10613,
1968,177_1766089301,2,177,002002002000,77:05:0006004:10613,1-1889804,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.129",,129,77:5:6004:10613,1-1889804
1969,77:5:6004:10614,1,177,002009000000,77:05:0006004:10614,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 130",,130,77:5:6004:10614,
1970,177_367275301,2,177,002002002000,77:05:0006004:10614,1-666857,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 130",,130,77:5:6004:10614,1-666857
1971,77:5:6004:10615,1,177,002009000000,77:05:0006004:10615,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 131",,131,77:5:6004:10615,
1972,177_12983661301,2,177,002002002000,77:05:0006004:10615,77-77-05/011/2005-56,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 131",,131,77:5:6004:10615,77-77-5/11/2005-56
1973,77:5:6004:10616,1,177,002009000000,77:05:0006004:10616,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 132",,132,77:5:6004:10616,
1974,177_514019226001,2,177,002002002000,77:05:0006004:10616,77-77-05/058/2013-889,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.132",,132,77:5:6004:10616,77-77-5/58/2013-889
1975,77:5:6004:10645,1,177,002009000000,77:05:0006004:10645,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 133",,133,77:5:6004:10645,
1976,77:5:6004:10646,1,177,002009000000,77:05:0006004:10646,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 134",,134,77:5:6004:10646,
1977,177_367276301,2,177,002002002000,77:05:0006004:10646,1-838066,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 134",,134,77:5:6004:10646,1-838066
1978,77:5:6004:10647,1,177,002009000000,77:05:0006004:10647,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 135",,135,77:5:6004:10647,
1979,177_244935352001,2,177,002002002000,77:05:0006004:10647,77-77-05/044/2012-827,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.135",,135,77:5:6004:10647,77-77-5/44/2012-827
1980,77:5:6004:10648,1,177,002009000000,77:05:0006004:10648,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 136",,136,77:5:6004:10648,
1981,77:5:6004:10155,1,177,002009000000,77:05:0006004:10155,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 137",,137,77:5:6004:10155,
1982,177_367277301,2,177,002002002000,77:05:0006004:10155,1-1015432,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 137",,137,77:5:6004:10155,1-1015432
1983,77:5:6004:10156,1,177,002009000000,77:05:0006004:10156,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 138",,138,77:5:6004:10156,
1984,77:5:6004:10157,1,177,002009000000,77:05:0006004:10157,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 139",,139,77:5:6004:10157,
1985,77:5:6004:10170,1,177,002009000000,77:05:0006004:10170,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 140",,140,77:5:6004:10170,
1986,177_12398279301,2,177,002002002000,77:05:0006004:10170,1-2937090,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 140",,140,77:5:6004:10170,1-2937090
1987,77:5:6004:10171,1,177,002009000000,77:05:0006004:10171,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 141",,141,77:5:6004:10171,
1988,177_1373180301,2,177,002002002000,77:05:0006004:10171,1-1462422,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 141",,141,77:5:6004:10171,1-1462422
1989,77:5:6004:10172,1,177,002009000000,77:05:0006004:10172,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 142",,142,77:5:6004:10172,
1990,177_367279301,2,177,002002002000,77:05:0006004:10172,77-77-05/005/2006-956,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 142",,142,77:5:6004:10172,77-77-5/5/2006-956
1991,77:5:6004:10173,1,177,002009000000,77:05:0006004:10173,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 143",,143,77:5:6004:10173,
1992,177_1074263452001,2,177,002002002000,77:05:0006004:10173,77-77/001-77/005/252/2015-503,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.143",,143,77:5:6004:10173,77-77/1-77/5/252/2015-503
1993,77:5:6004:10202,1,177,002009000000,77:05:0006004:10202,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 144",,144,77:5:6004:10202,
1994,177_1460458301,2,177,002002002000,77:05:0006004:10202,1-1560284,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.144",,144,77:5:6004:10202,1-1560284
1995,77:5:6004:10203,1,177,002009000000,77:05:0006004:10203,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 145",,145,77:5:6004:10203,
1996,177_367280301,2,177,002002002000,77:05:0006004:10203,77-77-05/040/2010-908,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 145",,145,77:5:6004:10203,77-77-5/40/2010-908
1997,77:5:6004:10204,1,177,002009000000,77:05:0006004:10204,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 146",,146,77:5:6004:10204,
1998,177_1138481580001,2,177,002002002000,77:05:0006004:10204,77-77/019-77/005/252/2015-912,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.146",,146,77:5:6004:10204,77-77/19-77/5/252/2015-912
1999,77:5:6004:10205,1,177,002009000000,77:05:0006004:10205,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 147",,147,77:5:6004:10205,
2000,177_367281301,2,177,002002002000,77:05:0006004:10205,1-104736,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.147",,147,77:5:6004:10205,1-104736
2001,77:5:6004:10234,1,177,002009000000,77:05:0006004:10234,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 148",,148,77:5:6004:10234,
